"iso2c","year","country","mean_stress","countryid","Equity","EquityR5","EquityH5","EquityR","EquityH","ImpLoans","ImpLoansR5","ImpLoansH5","ImpLoansR","ImpLoansH","Costs","CostsR5","CostsH5","CostsR","CostsH","ROAA","ROAAR5","ROAAH5","ROAAR","ROAAH","NetLoans","NetLoansR5","NetLoansH5","NetLoansR","NetLoansH","Z","NCO","Liquid","capital_asset_ratio","credit_deposits_ratio","npl_ratio","reg_capital_assets","provisions_to_npls","exchange_rate_usd","stock_price_volatility","stock_returns","private_credit","income","exchange_rate_change","private_credit_change","log_imploans","exchange_rate_usd_log","private_credit_log"
"UA",2005,"Ukraine",0.426970936959317,11500000,9.99826812744141,9.00647735595703,9.58729648590088,9.28089237213135,9.79964542388916,1.84346175193787,2.10228705406189,1.91214764118195,2.10228705406189,1.91214764118195,63.0224533081055,68.1735229492188,65.2191543579102,64.3650665283203,62.5170745849609,1.39998972415924,1.24025774002075,1.29285657405853,1.39330565929413,1.41028189659119,68.8172302246094,68.6871795654297,69.0842590332031,67.9745178222656,68.9061050415039,5.63987016677856,0.299248665571213,22.1978321075439,12.4,105.9668,5.6,15,8.5,5.124729,NA,NA,25.00769,"Lower middle income",1.47978217821783,-24.8208731685232,0.61164519095194,1.6340776455776,3.21918337756902
"UA",2006,"Ukraine",0.419983621407393,11500000,10.5917530059814,9.81729221343994,10.2177314758301,9.82544326782227,10.4593057632446,3.35679292678833,2.02707648277283,2.29006028175354,2.02707648277283,2.29006028175354,61.8056373596191,60.8252830505371,59.8769493103027,61.9126472473145,62.3375930786133,1.30374586582184,1.36298561096191,1.37519776821136,1.2739200592041,1.32690596580505,76.0467529296875,78.1155776977539,77.7522735595703,76.6016616821289,76.53955078125,5.88590478897095,0.401938289403915,16.612325668335,13.3,120.2451,4,14.2,7,5.05,NA,NA,33.26414,"Lower middle income",NA,NA,1.21098603208831,1.61938824328727,3.50447993986101
"UA",2007,"Ukraine",0.466320083801914,11500000,10.4513835906982,9.60836029052734,10.0307989120483,9.87640571594238,10.1433696746826,4.76119041442871,2.3608455657959,2.43181085586548,2.3608455657959,2.43181085586548,59.1797027587891,58.6450996398926,57.4593086242676,60.4132232666016,59.7294883728027,1.43278002738953,1.66483163833618,1.61172413825989,1.52289283275604,1.44675755500793,77.4429702758789,79.5719604492188,79.517951965332,78.175537109375,77.4528656005859,5.88029623031616,0.00781306251883507,14.9524669647217,11.6,141.6035,3,13.9,7,5.05,NA,NA,42.42331,"Lower middle income",-5.06056634536828,102.224052679021,1.56049772404163,1.61938824328727,3.74769797532391
"UA",2008,"Ukraine",0.503122962658696,11500000,10.2378492355347,10.2700529098511,10.1484708786011,10.2567882537842,10.2378492355347,6.19705772399902,5.86271667480469,6.05754661560059,5.86271667480469,6.05754661560059,44.9388885498047,43.4333457946777,42.5900459289551,44.6387710571289,44.9388885498047,1.08472084999084,1.13674747943878,1.12926936149597,0.914924621582031,1.08472084999084,82.5238952636719,83.2261199951172,83.388427734375,82.6345901489258,82.5238952636719,5.60241889953613,0.779281318187714,9.65725803375244,12.9,173.3725,3.9,14,64.4,5.26722141666667,NA,NA,63.46502,"Lower middle income",-1.11521992506192,336.471886033867,1.82407461876619,1.66150297809624,4.15048888797442
"UA",2009,"Ukraine",0.657608817618839,11500000,11.4212684631348,10.4028825759888,10.9075002670288,11.0064153671265,11.4212684631348,24.950309753418,23.004955291748,24.5857486724854,23.004955291748,24.5857486724854,53.6648635864258,45.8055725097656,45.5106925964355,55.2153282165527,53.6648635864258,-3.94432258605957,-3.06007957458496,-3.28769183158875,-4.02958536148071,-3.94432258605957,75.915397644043,78.4332580566406,77.7822494506836,75.7436828613281,75.915397644043,3.69959998130798,0.759304881095886,14.3135614395142,13.1,200.1843,13.7,18.1,65.1,7.79124033333333,52.92533,-37.64748,89.70901,"Lower middle income",46.1034256330375,375.309993382357,3.21688623708711,2.05300006843209,4.49657120995128
"UA",2010,"Ukraine",0.727419271432467,11500000,11.4596567153931,10.3330459594727,11.0401678085327,10.5893878936768,11.425313949585,26.4354991912842,21.4420223236084,25.6293678283691,21.4420223236084,25.6293678283691,66.0644760131836,69.0832977294922,63.6961441040039,69.9977340698242,65.9322967529297,-0.914585113525391,-0.912701010704041,-0.469558924436569,-1.25875496864319,-0.864028751850128,68.0017013549805,71.0234680175781,68.4970169067383,69.5242004394531,68.0536270141602,5.21771192550659,3.81194400787354,18.9053707122803,14.6,183.0184,15.3,20.8,66.6,7.93563941666667,44.85524,92.69444,78.16159,"Lower middle income",57.1413745874588,84.2420829492088,3.27470777323464,2.07136393254238,4.358778350414
"UA",2011,"Ukraine",0.686331776534106,11500000,14.6012487411499,12.2977056503296,14.8313360214233,12.282039642334,14.5711870193481,20.7515411376953,17.2157573699951,20.156717300415,17.2157573699951,20.156717300415,58.9348678588867,59.1242141723633,55.8115196228027,63.2870178222656,58.8315505981445,0.666699588298798,0.517909705638885,0.831701159477234,0.282703399658203,0.664152801036835,70.4728088378906,72.7508850097656,70.5717163085938,72.3633880615234,70.5556106567383,7.55459594726562,1.20399975776672,17.5775089263916,14.8,156.8054,14.7,18.9,68.3,7.96756283333333,36.49581,5.974308,69.28651,"Lower middle income",55.4728617519742,177.06081609297,3.03262051561486,2.07537865348263,4.23825022635231
"UG",2003,"Uganda",0.587705082177953,11400000,8.1307258605957,7.6195592880249,7.55610990524292,8.1307258605957,8.1307258605957,5.84819841384888,5.93343019485474,5.91484880447388,5.97449016571045,5.9570631980896,50.9752349853516,50.6036491394043,50.8357696533203,50.9752349853516,50.9752349853516,3.48712992668152,3.61917686462402,3.73072648048401,3.48712992668152,3.48712992668152,36.9514961242676,35.3864555358887,35.6812362670898,36.9514961242676,36.9514961242676,16.7978496551514,-0.0582023337483406,55.4274024963379,8.6,53.48083,7.2,16.9,76.5,1963.72008333333,NA,NA,7.56037,"Low income",14.1403159018716,-32.7008172533842,1.76613365036865,7.5825959549959,2.02292013079277
"UG",2004,"Uganda",0.482528852838327,11400000,8.49420166015625,7.71740293502808,7.78876447677612,8.49420166015625,8.49420166015625,1.31279361248016,1.29581427574158,1.23595201969147,1.30949354171753,1.25079047679901,52.8216552734375,51.3388633728027,51.7602920532227,52.8216552734375,52.8216552734375,4.20069456100464,4.59314393997192,4.66478204727173,4.20069456100464,4.20069456100464,37.1465530395508,35.9831008911133,36.0733680725098,37.1465530395508,37.1465530395508,18.355110168457,0.249910548329353,54.8427391052246,10.3,55.68847,2.2,20.5,97.8,1810.30471365151,NA,NA,7.704725,"Low income",-16.8653545097919,-41.9543438233601,0.272157395212257,7.50125046017429,2.04183377702547
"UG",2005,"Uganda",0.584176727404335,11400000,9.79578113555908,9.3466100692749,9.13913345336914,9.79578113555908,9.79578113555908,1.31049394607544,1.31717884540558,1.31717884540558,1.31049394607544,1.31049394607544,55.4364242553711,54.1722831726074,54.6707611083984,55.4364242553711,55.4364242553711,3.72995376586914,3.88033032417297,3.85894823074341,3.72995376586914,3.72995376586914,46.9749946594238,47.9271392822266,47.3403549194336,46.9749946594238,46.9749946594238,19.5563907623291,0.136117622256279,39.4289932250977,11.7,56.847,2.3,18.3,66.8,1780.66577689394,NA,NA,7.928857,"Low income",3.31733550855393,-13.7920525472413,0.270404124217384,7.4847426053165,2.07050888906646
"UG",2006,"Uganda",0.610007074778751,11400000,10.9658327102661,9.55315971374512,9.76414775848389,10.6017484664917,10.9658327102661,1.30734479427338,1.30749177932739,1.30749177932739,1.30734479427338,1.30734479427338,55.505744934082,55.5646286010742,54.4300880432129,55.7372970581055,55.505744934082,3.6326596736908,3.79490637779236,3.80712652206421,3.65816211700439,3.6326596736908,48.8852767944336,48.4349632263184,50.2605819702148,48.0072975158691,48.8852767944336,21.1074504852295,0.851544082164764,34.6093559265137,11.9,61.63062,2.9,17.9,41.4,1831.45340494586,NA,NA,8.737832,"Low income",2.85217072799087,10.2029207993031,0.267998205722419,7.51286514097024,2.16766210397683
"UG",2007,"Uganda",0.670345966435639,11400000,12.4138517379761,10.1985177993774,11.7284479141235,10.8723678588867,12.326771736145,2.29250860214233,2.05686807632446,2.24387788772583,2.04659390449524,2.23253107070923,52.5730323791504,54.1664810180664,53.1779022216797,52.4540748596191,52.4574775695801,3.79267501831055,3.76500821113586,3.81797313690186,3.76413345336914,3.79271459579468,46.6839218139648,49.4973030090332,51.9139251708984,45.4865074157715,46.7717742919922,23.4324607849121,0.381430178880692,26.6168022155762,12.4,64.44653,4.1,19.3,52.5,1723.491772343,NA,NA,9.197362,"Low income",-15.1193353889482,-25.5830500767443,0.82964667743908,7.45210761213816,2.21891670380703
"UG",2008,"Uganda",0.636028042819197,11400000,15.0519237518311,12.9593896865845,15.093409538269,13.4689483642578,14.9899091720581,2.06231498718262,2.05234956741333,1.80509686470032,2.06818890571594,1.82361805438995,65.4098587036133,61.4066886901855,63.9751892089844,57.8154487609863,65.3639144897461,3.6264545917511,3.82249188423157,3.70067143440247,3.84417176246643,3.62672972679138,47.2731285095215,50.7809448242188,51.5222244262695,46.8771858215332,47.3198509216309,27.006420135498,0.072312168776989,22.0847072601318,15.2,69.17106,2.2,20.7,78,1720.44388331777,NA,NA,11.23397,"Low income",NA,NA,0.723829132018942,7.4503376082091,2.41894222364201
"UG",2009,"Uganda",0.539423838699961,11400000,16.1640853881836,14.216103553772,15.6057043075562,15.4512891769409,16.1640853881836,2.96803021430969,2.7895245552063,2.75679755210876,2.77421045303345,2.74178957939148,69.7907562255859,57.1089515686035,68.7935180664062,55.1049194335938,69.7257308959961,3.42920207977295,4.38869380950928,3.60167622566223,4.29124164581299,3.42920207977295,47.2704048156738,49.8469161987305,50.1747627258301,46.8470039367676,47.2704048156738,28.3292503356934,0.37238734960556,18.0551300048828,15.8,73.60252,4.2,20.9,57.2,2030.48807433418,NA,NA,12.35923,"Low income",12.9586108615129,80.9782365969286,1.0878985052768,7.6160314738435,2.51440315235433
"UG",2010,"Uganda",0.488957303694683,11400000,14.0211925506592,12.5633716583252,13.4335508346558,13.6064367294312,14.0211925506592,4.41222953796387,4.40911817550659,4.42978143692017,4.40911817550659,4.42978143692017,64.5237274169922,56.8935012817383,64.3689956665039,56.0008850097656,64.5237274169922,2.9226667881012,3.7830650806427,2.88104772567749,3.80941915512085,2.9226667881012,50.7135353088379,52.1993064880371,53.2534942626953,49.8383941650391,50.7135353088379,24.4985408782959,0.892075717449188,16.2241077423096,13.9,72.03425,2.1,20.2,65,2177.55750683358,NA,NA,13.27356,"Low income",32.4165502938679,149.949110301186,1.48438012586839,7.68595911794559,2.58577408666794
"UG",2011,"Uganda",0.546127038056063,11400000,14.939284324646,13.6581840515137,14.4827365875244,14.4989671707153,14.939284324646,3.37248420715332,3.52966451644897,3.39841723442078,3.52966451644897,3.39841723442078,54.0734901428223,49.538516998291,54.0386695861816,49.4676399230957,54.0734901428223,4.13004684448242,4.52969026565552,4.23709917068481,4.47572612762451,4.13004684448242,54.676815032959,55.7886657714844,56.5965995788574,54.503475189209,54.676815032959,27.5716800689697,0.967709839344025,20.0952301025391,15.4,77.8895,2.2,20.3,50.9,2522.74632070807,NA,NA,16.40176,"Low income",0.726004598867416,6.87483302599255,1.21564962625807,7.83310339689865,2.79738864614526
"US",2003,"United States",0.32640992136674,11800000,7.43023633956909,8.14011096954346,8.34737968444824,7.27974557876587,7.43016910552979,2.43286967277527,2.70143246650696,2.4439218044281,2.69806790351868,2.43923902511597,53.7405319213867,51.3236846923828,52.1187744140625,53.0985870361328,53.3245124816895,1.19898009300232,1.25523567199707,1.30097925662994,1.19040679931641,1.20463252067566,50.1371116638184,54.2523345947266,54.8307762145996,49.8116760253906,50.2213478088379,17.154899597168,0.763274371623993,17.6168785095215,9.2,76.91257,1.1,13,140.4,1,24.68405,-2.888305,165.0016,"High income: OECD",0,-7.68996661206441,0.889071495895327,0,5.10595517082326
"US",2004,"United States",0.363699923905814,11800000,8.05319213867188,8.79689884185791,9.63467216491699,7.55338335037231,8.05222225189209,1.70325553417206,1.79515135288239,1.77324604988098,1.79444551467896,1.77232301235199,57.4467163085938,56.449951171875,56.8232040405273,57.7552947998047,57.4266548156738,1.18043768405914,1.15307772159576,1.18412411212921,1.1926257610321,1.18074548244476,50.1758308410645,56.0828323364258,55.6576461791992,50.8944702148438,50.3222541809082,18.3519401550293,0.539972603321075,17.4677543640137,10.3,79.82454,0.8,13.2,168,1,15.34036,17.13817,173.8082,"High income: OECD",NA,NA,0.532541439850016,0,5.15795239238575
"US",2005,"United States",0.348556190199333,11800000,7.9429087638855,9.38479804992676,9.61402034759521,7.96028566360474,7.94147253036499,1.53602254390717,1.58771872520447,1.61566352844238,1.57359004020691,1.62300336360931,57.2100563049316,55.3111991882324,55.6910934448242,56.9176826477051,56.7830009460449,1.07315576076508,1.1606787443161,1.19826316833496,1.09043478965759,1.08257806301117,52.5282096862793,57.1167068481445,57.0080108642578,52.0343017578125,52.5762481689453,17.9804992675781,0.453059941530228,17.429069519043,10.3,82.45048,0.7,12.9,154.8,1,11.02492,6.773072,178.7472,"High income: OECD",0,10.0522533205517,0.429196311640668,0,5.18597251711577
"US",2006,"United States",0.180394410407368,11800000,7.76313495635986,9.47658252716064,9.68894577026367,7.7701621055603,7.76312732696533,1.37768948078156,1.41410756111145,1.45699274539948,1.40266191959381,1.45390462875366,57.6017684936523,56.2997550964355,56.7438278198242,57.813533782959,57.5224418640137,1.09916436672211,1.15228545665741,1.19344317913055,1.10535407066345,1.1005277633667,50.9226989746094,56.9226112365723,56.4275054931641,50.7064628601074,50.9570236206055,17.6246299743652,0.35708612203598,19.1938629150391,10.5,83.05476,0.8,13,134.8,1,10.4451,8.551347,185.1894,"High income: OECD",0,12.3113507062011,0.320407806691626,0,5.2213790851529
"US",2007,"United States",0.362640245784941,11800000,7.42060804367065,9.31478023529053,9.56353378295898,7.45267629623413,7.42059183120728,2.17420053482056,2.19852137565613,2.30605220794678,2.18472743034363,2.30404829978943,85.6383819580078,70.0546112060547,71.7267761230469,86.0122451782227,85.8764038085938,0.4742830991745,0.673917531967163,0.695658028125763,0.479291409254074,0.476382732391357,51.1177673339844,57.2143402099609,56.1322212219238,51.3079528808594,51.151782989502,15.7442197799683,0.525551319122314,19.989128112793,10.3,81.4811,1.4,12.8,91.7,1,11.52506,12.72233,192.8204,"High income: OECD",0,17.9912764228438,0.776661026772719,0,5.26175918570769
"US",2008,"United States",0.559045297776884,11800000,7.01771593093872,7.95889234542847,8.17558097839355,6.99478578567505,7.01771593093872,2.15623450279236,2.18317914009094,2.28465867042542,2.162766456604,2.24892234802246,64.2421035766602,64.158576965332,65.9357299804688,64.1693572998047,64.3590240478516,-0.536258935928345,-0.31360337138176,-0.329583168029785,-0.536109924316406,-0.538158476352692,49.43505859375,53.6405067443848,52.6321487426758,49.9868278503418,49.4883193969727,13.0337495803833,1.31095004081726,23.4220695495605,9.3,78.00536,3,12.8,74.4,1,21.42929,-17.40773,195.5788,"High income: OECD",0,10.8948414700943,0.768363414660915,0,5.27596336726862
"US",2009,"United States",0.685719546950898,11800000,8.82783126831055,9.86004734039307,10.1493759155273,8.8117208480835,8.82779788970947,5.08050680160522,4.85557508468628,5.27334547042847,4.81951713562012,5.27428770065308,56.7047920227051,57.1972618103027,57.2496566772461,56.2023506164551,56.7027893066406,0.137736916542053,-0.0215283762663603,0.0122201470658183,0.109096959233284,0.137809917330742,45.8870124816895,51.610107421875,50.6129913330078,47.4129905700684,45.9029312133789,18.1638698577881,2.25820398330688,20.6538906097412,12.4,69.38555,5,13.9,57.7,1,39.59103,-22.29388,189.5064,"High income: OECD",0,14.8512499272734,1.6254110207098,0,5.24442279703925
"US",2010,"United States",0.569097702733159,11800000,8.39633464813232,9.1732234954834,9.35185241699219,8.36495208740234,8.39623928070068,4.73015928268433,4.68038129806519,4.89664125442505,4.65235137939453,4.89753913879395,55.3042678833008,53.6000595092773,53.8000526428223,54.934009552002,55.3032836914062,0.451441019773483,0.416711330413818,0.423325598239899,0.448333561420441,0.45143461227417,52.2334251403809,58.3280029296875,57.8222465515137,53.9060325622559,52.4232978820801,17.9147701263428,2.10308623313904,22.2796859741211,12.7,64.24222,4.4,14.8,64.5,1,26.33698,20.24365,181.2889,"High income: OECD",0,0.824722200593974,1.55395887692297,0,5.20009189139671
"US",2011,"United States",0.588024725477845,11800000,8.58210277557373,9.22334575653076,9.3743724822998,8.62229633331299,8.63483715057373,4.32827425003052,4.5803050994873,4.63870334625244,4.55956840515137,4.63975811004639,56.8847732543945,54.2243843078613,54.4947395324707,55.9579391479492,56.8814086914062,0.621935784816742,0.657279372215271,0.672755181789398,0.631763637065887,0.621988952159882,53.3752098083496,57.2796974182129,56.7038879394531,54.9519348144531,53.4290962219238,18.5720291137695,1.26552641391754,21.260778427124,12.2,63.73946,3.8,14.7,62.5,1,18.59682,11.19973,176.3642,"High income: OECD",0,2.53774288616291,1.46516890599468,0,5.17255117513019
"UY",2003,"Uruguay",0.655852716815528,11900000,5.50432538986206,7.0393500328064,7.10714292526245,5.51650238037109,5.57821083068848,20.5189838409424,23.5976371765137,22.6003341674805,23.5976371765137,22.6003341674805,100.054962158203,170.737991333008,169.764373779297,113.069091796875,113.924377441406,-1.52481603622437,-5.5648980140686,-5.9972038269043,-1.94384837150574,-2.20401453971863,35.0092735290527,41.8960914611816,41.0168724060059,36.1916847229004,35.8981666564941,0.891615986824036,NA,49.9601898193359,7.2,107.0864,14.3,18.1,NA,28.2086833333333,NA,NA,52.75488,"Upper middle income",20.1851360702539,137.103461480207,3.02135049865448,3.3396298501683,3.96565627992556
"UY",2004,"Uruguay",0.515951782801172,11900000,6.71881341934204,9.59115028381348,10.0772504806519,7.21582412719727,7.21582412719727,11.7190599441528,17.8296985626221,19.2291107177734,17.8296985626221,19.2291107177734,78.4249877929688,81.0971450805664,81.3368835449219,82.780158996582,82.780158996582,0.682745099067688,1.32042253017426,1.28277552127838,0.886866807937622,0.886866807937622,26.7040061950684,37.3737030029297,37.9691543579102,26.8556461334229,26.8556461334229,1.658331990242,7.19999980926514,42.6580581665039,8.3,71.94032,4.7,21.7,NA,28.7037333333333,NA,NA,31.49911,"Upper middle income",115.507785175943,-36.1085260814394,2.46121657138864,3.35702719560655,3.44995929146418
"UY",2005,"Uruguay",0.546813283908967,11900000,7.34823656082153,8.02223777770996,8.24193572998047,6.60646104812622,6.60646104812622,15.1506118774414,15.1506118774414,16.4315242767334,15.1506118774414,16.4315242767334,72.6806869506836,75.2993850708008,75.8270721435547,73.0135650634766,73.0135650634766,1.37528610229492,0.452229768037796,0.240133225917816,1.3799706697464,1.3799706697464,38.044116973877,38.7461280822754,39.197940826416,38.7461280822754,38.7461280822754,1.95451998710632,4.51999998092651,42.8784065246582,8.2,56.14739,5.6,22.7,50.9,24.4786,NA,NA,22.41539,"Upper middle income",-14.7198041602021,-28.8380211377401,2.71804091908973,3.19779926646626,3.10974777651917
"UY",2006,"Uruguay",0.45553781176326,11900000,8.48893737792969,8.3283576965332,8.55167675018311,7.69188022613525,7.77393770217896,19.6735706329346,23.0410861968994,25.7555961608887,23.0410861968994,25.7555961608887,95.9582824707031,76.466911315918,78.1765670776367,94.9527282714844,96.6192474365234,1.08306097984314,2.09037137031555,1.90576803684235,1.21710777282715,1.1119042634964,39.8288459777832,40.8237037658691,39.7988586425781,42.5292320251465,41.3207015991211,2.14462304115295,0.419999986886978,36.7829246520996,9.4,57.97879,3.7,16.9,52.8,24.0733583333333,NA,NA,22.22234,"Upper middle income",14.9123797991816,-7.57313098610998,2.97927614276655,3.18110576567415,3.10109808919777
"UY",2007,"Uruguay",0.358030235724911,11900000,10.2056846618652,10.4394636154175,11.2634906768799,9.9818639755249,10.1005001068115,3.08666563034058,7.43915557861328,7.15292358398438,7.43915557861328,7.15292358398438,61.1760864257812,69.9861297607422,71.3934326171875,60.1321601867676,60.890380859375,2.48837852478027,3.95641303062439,4.0352087020874,2.58651113510132,2.50017857551575,36.4692344665527,45.6546516418457,45.0675926208496,36.6219444274902,36.529182434082,2.84412693977356,1.56978476047516,45.0139465332031,10.5,62.2522,1.1,17.8,55.1,23.471025,NA,NA,22.24973,"Upper middle income",93.9819594462893,-49.4384072791397,1.12709142424713,3.15576668168306,3.10232987370716
